ticker,fy_end,revenue,net_income,ebit,ocf,capex,fcf,assets,equity,total_debt,cash,dividends_paid,eps
KO,2021-12-31,38655000000.0,9771000000.0,10308000000.0,12625000000.0,1367000000.0,11258000000.0,94354000000.0,22999000000.0,39454000000.0,9684000000.0,7252000000.0,2.25
KO,2022-12-31,43004000000.0,9542000000.0,10909000000.0,11018000000.0,1484000000.0,9534000000.0,92763000000.0,24105000000.0,36776000000.0,9519000000.0,7616000000.0,2.19
KO,2023-12-31,45754000000.0,10714000000.0,11311000000.0,11599000000.0,1852000000.0,9747000000.0,97703000000.0,25941000000.0,37507000000.0,9366000000.0,7952000000.0,2.47
KO,2024-12-31,47061000000.0,10631000000.0,9992000000.0,6805000000.0,2064000000.0,4741000000.0,100549000000.0,24856000000.0,42735000000.0,10828000000.0,8359000000.0,2.46
KO,2025-12-31,47941000000.0,13107000000.0,13762000000.0,7408000000.0,2112000000.0,5296000000.0,104816000000.0,32169000000.0,42175000000.0,10270000000.0,8779000000.0,3.04
KR,2021-01-30,132498000000.0,2585000000.0,2780000000.0,6815000000.0,2865000000.0,3950000000.0,48662000000.0,9576000000.0,12410000000.0,1687000000.0,534000000.0,3.27
KR,2022-01-29,137888000000.0,1665000000.0,3477000000.0,6190000000.0,2614000000.0,3576000000.0,49086000000.0,9452000000.0,11745000000.0,1821000000.0,589000000.0,2.17
KR,2023-01-28,148258000000.0,2244000000.0,4126000000.0,4498000000.0,3078000000.0,1420000000.0,49623000000.0,10042000000.0,11292000000.0,1015000000.0,682000000.0,3.06
KR,2024-02-03,150039000000.0,2164000000.0,3096000000.0,6788000000.0,3904000000.0,2884000000.0,50505000000.0,11615000000.0,10187000000.0,1883000000.0,796000000.0,2.96
KR,2025-02-01,147123000000.0,2665000000.0,3849000000.0,5794000000.0,4017000000.0,1777000000.0,52616000000.0,8285000000.0,15909000000.0,3959000000.0,883000000.0,3.67
KR,2026-01-31,147642000000.0,1016000000.0,1890000000.0,7311000000.0,3855000000.0,3456000000.0,49953000000.0,5927000000.0,15875000000.0,3334000000.0,885000000.0,1.54
KVUE,2022-01-02,15054000000.0,2078000000.0,2920000000.0,334000000.0,295000000.0,39000000.0,,20491000000.0,,740000000.0,0.0,
KVUE,2023-01-01,14950000000.0,2064000000.0,2675000000.0,2525000000.0,375000000.0,2150000000.0,27316000000.0,19970000000.0,0.0,1231000000.0,0.0,1.2
KVUE,2023-12-31,15444000000.0,1664000000.0,2512000000.0,3168000000.0,469000000.0,2699000000.0,27851000000.0,11211000000.0,8286000000.0,1382000000.0,766000000.0,0.9
KVUE,2024-12-29,15455000000.0,1030000000.0,1841000000.0,1769000000.0,434000000.0,1335000000.0,25601000000.0,9668000000.0,9357000000.0,1070000000.0,1552000000.0,0.54
KVUE,2025-12-28,15124000000.0,1470000000.0,2414000000.0,2197000000.0,475000000.0,1722000000.0,27076000000.0,10765000000.0,9274000000.0,1062000000.0,1581000000.0,0.76
L,2020-12-31,2820000000.0,-931000000.0,-1464000000.0,1745000000.0,710000000.0,1035000000.0,80236000000.0,17860000000.0,10109000000.0,478000000.0,70000000.0,-3.21
L,2021-12-31,2005000000.0,1562000000.0,2160000000.0,2623000000.0,482000000.0,2141000000.0,81626000000.0,17846000000.0,8986000000.0,621000000.0,65000000.0,6.0
L,2022-12-31,2087000000.0,822000000.0,1114000000.0,3314000000.0,660000000.0,2654000000.0,75567000000.0,14349000000.0,8165000000.0,532000000.0,61000000.0,3.37
L,2023-12-31,2360000000.0,1434000000.0,1996000000.0,3907000000.0,686000000.0,3221000000.0,79197000000.0,15704000000.0,7919000000.0,399000000.0,57000000.0,6.29
L,2024-12-31,2893000000.0,1414000000.0,1874000000.0,3025000000.0,632000000.0,2393000000.0,81943000000.0,17066000000.0,8939000000.0,541000000.0,55000000.0,6.41
L,2025-12-31,3174000000.0,1667000000.0,2283000000.0,3279000000.0,579000000.0,2700000000.0,86348000000.0,18686000000.0,8437000000.0,495000000.0,52000000.0,7.97
LDOS,2021-01-01,12197000000.0,628000000.0,998000000.0,1334000000.0,183000000.0,1151000000.0,12511000000.0,3862000000.0,4744000000.0,524000000.0,,4.36
LDOS,2021-12-31,13617000000.0,753000000.0,1152000000.0,1033000000.0,104000000.0,929000000.0,13261000000.0,4291000000.0,5076000000.0,727000000.0,,5.27
LDOS,2022-12-30,14287000000.0,685000000.0,1088000000.0,992000000.0,129000000.0,863000000.0,13071000000.0,4299000000.0,4920000000.0,516000000.0,,4.96
LDOS,2023-12-29,15339000000.0,199000000.0,621000000.0,1187000000.0,207000000.0,980000000.0,12695000000.0,4201000000.0,4682000000.0,641000000.0,,1.44
LDOS,2025-01-03,16576000000.0,1254000000.0,1827000000.0,1435000000.0,149000000.0,1286000000.0,13010000000.0,4412000000.0,4670000000.0,849000000.0,,9.22
LDOS,2026-01-02,17107000000.0,1448000000.0,2109000000.0,1750000000.0,125000000.0,1625000000.0,13493000000.0,4916000000.0,4648000000.0,1108000000.0,,11.14
LEN,2020-11-30,22488854000.0,2465036000.0,3482206000.0,4190819000.0,72752000.0,4118067000.0,29935177000.0,17994856000.0,7421583000.0,2863038000.0,195043000.0,7.60890609874153
LEN,2021-11-30,27130676000.0,4430111000.0,5819058000.0,2532774000.0,65172000.0,2467602000.0,33207778000.0,20816425000.0,,2955683000.0,309776000.0,13.814133591481124
LEN,2022-11-30,33671010000.0,4614125000.0,6014566000.0,3265668000.0,57214000.0,3208454000.0,37984295000.0,24100500000.0,,4815770000.0,438038000.0,15.72
LEN,2023-11-30,34233366000.0,3938511000.0,5202304000.0,5179738000.0,99799000.0,5079939000.0,39234303000.0,26580664000.0,,6570938000.0,430560000.0,13.73
LEN,2024-11-30,35441452000.0,3932533000.0,5184908000.0,2403379000.0,171503000.0,2231876000.0,41312781000.0,27870135000.0,4189239000.0,4909664000.0,548823000.0,14.31
LEN,2025-11-30,34186934000.0,2078179000.0,2813863000.0,216812000.0,188629000.0,28183000.0,34430437000.0,21959417000.0,5874995000.0,3756305000.0,520959000.0,7.98
LH,2020-12-31,13978500000.0,1556100000.0,2445400000.0,2135300000.0,381700000.0,1753600000.0,20071700000.0,9436600000.0,5795700000.0,1320800000.0,,13.642611683848799
LH,2021-12-31,13136100000.0,2377000000.0,3048600000.0,3109600000.0,421500000.0,2688100000.0,20385400000.0,10273400000.0,5418000000.0,1472700000.0,,24.39
LH,2022-12-31,11863900000.0,1279000000.0,1436500000.0,1955900000.0,429300000.0,1526600000.0,20155100000.0,10096600000.0,5340100000.0,320600000.0,195200000.0,13.97
LH,2023-12-31,12161600000.0,418000000.0,725600000.0,1327700000.0,453600000.0,874100000.0,16725100000.0,7875000000.0,5054500000.0,536800000.0,254000000.0,4.77
LH,2024-12-31,13008900000.0,746000000.0,1086700000.0,1585800000.0,489900000.0,1095900000.0,18379000000.0,8052200000.0,6331500000.0,1518700000.0,243100000.0,8.84
